Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
590000,1.3627942,198.6078431372549,0.24517411,1.011686217222436,1.011686217222436,1.0
600000,1.3620212,197.05769230769232,0.3077416,1.3133557057366347,1.3133557057366347,1.0
610000,1.3627526,199.0,0.262613,1.0606899388879538,1.0606899388879538,1.0
620000,1.363433,197.88235294117646,0.2809928,1.323589937724173,1.323589937724173,1.0
630000,1.3628367,196.08,0.32301468,1.311941096887869,1.311941096887869,1.0
640000,1.360145,195.6734693877551,0.3444094,1.1826938078263585,1.1826938078263585,1.0
650000,1.3597207,194.65384615384616,0.38087922,1.5310480098168437,1.5310480098168437,1.0
660000,1.3611968,196.44230769230768,0.39314723,1.4882691490034072,1.4882691490034072,1.0
670000,1.3614113,198.72916666666666,0.442927,1.564385377181073,1.564385377181073,1.0
680000,1.3609931,198.50980392156862,0.45453238,1.7180881874599294,1.7180881874599294,1.0
690000,1.3606066,193.7843137254902,0.5220974,2.0831273779930437,2.0831273779930437,1.0
700000,1.3602775,196.7,0.4697212,1.6472999466583134,1.6472999466583134,1.0
710000,1.3602161,192.57407407407408,0.61527956,2.276601782034117,2.276601782034117,1.0
720000,1.3590609,191.98076923076923,0.5782184,2.2432254252626613,2.2432254252626613,1.0
730000,1.3578385,190.33333333333334,0.58618844,2.126754640267705,2.126754640267705,1.0
740000,1.3566889,188.0943396226415,0.7045732,2.4526791683626623,2.4526791683626623,1.0
750000,1.3553609,186.88679245283018,0.6715653,2.361292393702381,2.361292393702381,1.0
760000,1.3541638,187.62264150943398,0.72128034,2.812245212671048,2.812245212671048,1.0
770000,1.3527708,177.26785714285714,0.78029746,2.8411874109213904,2.8411874109213904,1.0
780000,1.3508948,172.0,0.7761668,2.6037630790419746,2.6037630790419746,1.0
790000,1.3495176,186.03703703703704,0.91920596,2.9222314112854226,2.9222314112854226,1.0
800000,1.3493643,178.625,0.877588,2.9422677731074924,2.9422677731074924,1.0
810000,1.3490944,180.09259259259258,0.8856945,3.0961816995319995,3.0961816995319995,1.0
820000,1.3498455,179.36363636363637,1.0770023,3.2047726167873902,3.2047726167873902,1.0
830000,1.3498414,177.80701754385964,1.0843037,3.6254462957648292,3.6254462957648292,1.0
840000,1.3496771,181.26923076923077,1.1837801,3.6774715937603757,3.6774715937603757,1.0
850000,1.3486452,179.58620689655172,1.2086225,3.549560238896259,3.549560238896259,1.0
860000,1.3479944,172.32758620689654,1.3397278,3.8608015989242443,3.8608015989242443,1.0
870000,1.3477874,170.36206896551724,1.2837821,3.7283507628333674,3.7283507628333674,1.0
