Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
360000,1.3936034,199.0,0.23118998,-0.49904258858333245,-0.49904258858333245,1.0
370000,1.3897814,199.0,0.20347427,-0.4991509788581785,-0.4991509788581785,1.0
380000,1.3871617,199.0,0.15972345,-0.47776599315569757,-0.47776599315569757,1.0
390000,1.3848338,199.0,0.106316455,-0.4991509788581785,-0.4991509788581785,1.0
400000,1.3843955,198.93617021276594,0.07502501,-0.4776383320939668,-0.4776383320939668,1.0
410000,1.3839477,199.0,0.1162733,-0.4991887147134205,-0.4991887147134205,1.0
420000,1.3826139,199.0,0.115744054,-0.499106418381029,-0.499106418381029,1.0
430000,1.3814222,199.0,0.19343702,-0.4991887147134205,-0.4991887147134205,1.0
440000,1.3812222,199.0,0.2857277,-0.499106418381029,-0.499106418381029,1.0
450000,1.3808314,199.0,0.23740469,-0.4991887147134205,-0.4991887147134205,1.0
460000,1.3799769,199.0,0.23351435,-0.499106418381029,-0.499106418381029,1.0
470000,1.3773407,199.0,0.18431388,-0.4991887147134205,-0.4991887147134205,1.0
480000,1.3767755,197.5531914893617,0.1767118,-0.5167340788039121,-0.5167340788039121,1.0
490000,1.3751215,199.0,0.15205541,-0.4991296650841832,-0.4991296650841832,1.0
500000,1.373237,199.0,0.11017943,-0.47732612397521734,-0.47732612397521734,1.0
510000,1.3717121,199.0,0.0817637,-0.4991296650841832,-0.4991296650841832,1.0
520000,1.3712806,199.0,0.05791492,-0.4990652527903085,-0.4990652527903085,1.0
530000,1.368352,199.0,0.02753779,-0.4991296650841832,-0.4991296650841832,1.0
540000,1.3644383,199.0,0.0064766067,-0.4990652527903085,-0.4990652527903085,1.0
550000,1.3615304,199.0,-0.021877583,-0.4991296650841832,-0.4991296650841832,1.0
560000,1.3594316,199.0,-0.04801679,-0.4990652527903085,-0.4990652527903085,1.0
570000,1.3573223,199.0,-0.065992,-0.4991296650841832,-0.4991296650841832,1.0
580000,1.356481,199.0,-0.08010692,-0.4990652527903085,-0.4990652527903085,1.0
590000,1.3563684,199.0,-0.10053072,-0.4991296650841832,-0.4991296650841832,1.0
600000,1.3556968,199.0,-0.10637469,-0.4990652527903085,-0.4990652527903085,1.0
610000,1.3551722,197.1090909090909,-0.11367948,-0.5125545802102848,-0.5125545802102848,1.0
620000,1.3548456,193.91304347826087,-0.13027802,-0.5298043819468307,-0.5298043819468307,1.0
630000,1.3545715,199.0,-0.1329544,-0.499109126356515,-0.499109126356515,1.0
640000,1.3545527,199.0,-0.13601665,-0.49908892429537244,-0.49908892429537244,1.0
650000,1.3542206,199.0,-0.1394351,-0.499109126356515,-0.499109126356515,1.0
660000,1.3529779,199.0,-0.14531001,-0.49908892429537244,-0.49908892429537244,1.0
670000,1.3514842,199.0,-0.15149203,-0.499109126356515,-0.499109126356515,1.0
680000,1.3509675,194.93478260869566,-0.16649064,-0.5323152539279797,-0.5323152539279797,1.0
690000,1.350275,199.0,-0.15441765,-0.49905458089302884,-0.49905458089302884,1.0
