Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
960000,1.3282254,117.98809523809524,2.2858765,4.680376267783782,4.680376267783782,1.0
970000,1.3287051,117.92592592592592,2.2742562,4.703351689893522,4.703351689893522,1.0
980000,1.3292515,121.70731707317073,2.2827134,4.681294996695346,4.681294996695346,1.0
990000,1.330373,117.1566265060241,2.2876608,4.7057200854732875,4.7057200854732875,1.0
1000000,1.330719,116.15116279069767,2.2832756,4.696086047024562,4.696086047024562,1.0
1010000,1.3298913,116.70930232558139,2.2765484,4.706535147218143,4.706535147218143,1.0
1020000,1.3289989,113.51162790697674,2.2792459,4.7146492787133685,4.7146492787133685,1.0
1030000,1.328058,116.80232558139535,2.2936325,4.705582173431621,4.705582173431621,1.0
1040000,1.3279387,117.07407407407408,2.2994094,4.706829104481674,4.706829104481674,1.0
1050000,1.3282183,115.82758620689656,2.324122,4.708238471638072,4.708238471638072,1.0
1060000,1.3277466,116.04651162790698,2.2930374,4.696305712005671,4.696305712005671,1.0
1070000,1.3279672,116.19540229885058,2.279241,4.696798698141657,4.696798698141657,1.0
1080000,1.3283606,115.87654320987654,2.2861385,4.708456621493823,4.708456621493823,1.0
1090000,1.327843,116.23255813953489,2.2917955,4.686204394156283,4.686204394156283,1.0
1100000,1.328089,114.56179775280899,2.2851775,4.700249858369881,4.700249858369881,1.0
1110000,1.3276168,116.51190476190476,2.2891538,4.707819097731487,4.707819097731487,1.0
1120000,1.3273755,117.64285714285714,2.2810931,4.692866109138311,4.692866109138311,1.0
1130000,1.3275987,115.63953488372093,2.2663994,4.686174220123957,4.686174220123957,1.0
1140000,1.3264371,116.87951807228916,2.2496493,4.7062046228044006,4.7062046228044006,1.0
1150000,1.3246436,116.5,2.2585132,4.706448091857735,4.706448091857735,1.0
1160000,1.3236656,114.86904761904762,2.2602127,4.7113331238783545,4.7113331238783545,1.0
1170000,1.3235123,116.70588235294117,2.267044,4.706629295384182,4.706629295384182,1.0
1180000,1.3228357,112.8314606741573,2.265238,4.716314443711484,4.716314443711484,1.0
1190000,1.3229883,110.84782608695652,2.2789965,4.721799835231569,4.721799835231569,1.0
1200000,1.3225019,112.37931034482759,2.2969162,4.716914594850757,4.716914594850757,1.0
1210000,1.3214686,112.72941176470589,2.2958477,4.716871931109318,4.716871931109318,1.0
1220000,1.3209287,112.84615384615384,2.2924361,4.705345991548601,4.705345991548601,1.0
1230000,1.3203449,109.62921348314607,2.2937548,4.7131515494181535,4.7131515494181535,1.0
1240000,1.3191705,113.12941176470588,2.2864897,4.704121924416963,4.704121924416963,1.0
1250000,1.3186202,114.14117647058823,2.3010159,4.701329229859745,4.701329229859745,1.0
1260000,1.3186768,115.7,2.296484,4.6870998718672325,4.6870998718672325,1.0
1270000,1.3182448,111.93181818181819,2.2923636,4.7074828114021905,4.7074828114021905,1.0
1280000,1.3177676,109.75555555555556,2.2949488,4.723988597480099,4.723988597480099,1.0
1290000,1.3172628,111.0561797752809,2.288947,4.709999887795931,4.709999887795931,1.0
1300000,1.316607,109.78888888888889,2.2872257,4.723772064182493,4.723772064182493,1.0
1310000,1.3165611,113.56976744186046,2.2858436,4.692761206576093,4.692761206576093,1.0
1320000,1.316971,107.70967741935483,2.2987893,4.717798734488695,4.717798734488695,1.0
1330000,1.3168365,111.11235955056179,2.2956288,4.721333187818527,4.721333187818527,1.0
1340000,1.3161764,108.45555555555555,2.3072155,4.727360981702804,4.727360981702804,1.0
1350000,1.316073,107.7872340425532,2.3113868,4.7183987828011205,4.7183987828011205,1.0
1360000,1.3163574,109.7159090909091,2.30459,4.724244165826928,4.724244165826928,1.0
1370000,1.3157171,108.68085106382979,2.3084617,4.726787067474203,4.726787067474203,1.0
1380000,1.314911,109.05555555555556,2.3351147,4.725805393192503,4.725805393192503,1.0
1390000,1.3146437,107.13186813186813,2.3289416,4.730885714292526,4.730885714292526,1.0
1400000,1.3141176,106.50537634408602,2.3368752,4.732446062949396,4.732446062949396,1.0
1410000,1.313673,107.29032258064517,2.3227673,4.730532101405564,4.730532101405564,1.0
1420000,1.3131466,108.8,2.3106968,4.726334988579645,4.726334988579645,1.0
1430000,1.312853,109.46666666666667,2.3177228,4.724788738621606,4.724788738621606,1.0
1440000,1.3124766,106.98936170212765,2.3370907,4.720430691191491,4.720430691191491,1.0
1450000,1.3121107,108.22988505747126,2.3201406,4.659130527891896,4.659130527891896,1.0
1460000,1.3124963,103.63917525773196,2.3525121,4.73886211915892,4.73886211915892,1.0
1470000,1.3121948,106.81052631578947,2.3438337,4.731426136117232,4.731426136117232,1.0
1480000,1.3115827,105.95833333333333,2.3419504,4.732966525687112,4.732966525687112,1.0
1490000,1.3112228,107.04444444444445,2.3250976,4.720414739498433,4.720414739498433,1.0
1500000,1.3106841,105.8695652173913,2.3304937,4.7336611510604945,4.7336611510604945,1.0
1510000,1.3103862,106.82978723404256,2.3442783,4.721405101920429,4.721405101920429,1.0
1520000,1.3104572,104.2127659574468,2.359396,4.727591249891507,4.727591249891507,1.0
1530000,1.3105415,103.90526315789474,2.363165,4.728083147356908,4.728083147356908,1.0
1540000,1.310508,105.76344086021506,2.3437371,4.734412895596546,4.734412895596546,1.0
1550000,1.3108982,102.55670103092784,2.3471758,4.731499865955236,4.731499865955236,1.0
1560000,1.3110001,104.58333333333333,2.3642356,4.737010289138804,4.737010289138804,1.0
1570000,1.3107831,106.78494623655914,2.362551,4.720673775543338,4.720673775543338,1.0
1580000,1.3100111,102.95698924731182,2.3697152,4.741010478994948,4.741010478994948,1.0
1590000,1.3091687,100.97,2.3729708,4.735984855294228,4.735984855294228,1.0
1600000,1.308951,107.5,2.378834,4.718115247212923,4.718115247212923,1.0
1610000,1.3088036,105.13978494623656,2.3808603,4.735720254400725,4.735720254400725,1.0
1620000,1.3086833,105.8,2.3815644,4.702273582627899,4.702273582627899,1.0
1630000,1.308617,102.65625,2.3845322,4.741415629888836,4.741415629888836,1.0
1640000,1.3086029,105.28865979381443,2.3848333,4.735785555474612,4.735785555474612,1.0
1650000,1.308562,102.33684210526316,2.364512,4.732099870631569,4.732099870631569,1.0
1660000,1.3083042,104.67708333333333,2.367314,4.7366103875009635,4.7366103875009635,1.0
1670000,1.3079922,101.9578947368421,2.3524563,4.733338380232453,4.733338380232453,1.0
1680000,1.3078341,103.6875,2.3800974,4.739374862983823,4.739374862983823,1.0
1690000,1.3076694,103.61052631578947,2.3608508,4.739405125065853,4.739405125065853,1.0
1700000,1.3075345,103.36082474226804,2.366598,4.740010164447667,4.740010164447667,1.0
1710000,1.3074554,104.46808510638297,2.371035,4.7372764348983765,4.7372764348983765,1.0
1720000,1.3071567,103.29473684210527,2.3577802,4.740184072444314,4.740184072444314,1.0
1730000,1.306816,102.05,2.366193,4.744061074694809,4.744061074694809,1.0
1740000,1.3065062,105.20879120879121,2.3643167,4.734898832884241,4.734898832884241,1.0
1750000,1.3062841,106.29473684210527,2.3621602,4.732739231053819,4.732739231053819,1.0
1760000,1.3062667,103.84946236559139,2.3880258,4.739273516127938,4.739273516127938,1.0
1770000,1.3064468,104.93617021276596,2.3705401,4.7362366914749146,4.7362366914749146,1.0
1780000,1.3065499,105.42222222222222,2.3718576,4.735060300145831,4.735060300145831,1.0
1790000,1.3063116,108.78947368421052,2.3672814,4.7263775068394684,4.7263775068394684,1.0
