Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
810000,1.243922,None,0.0024573908,None,None,1.0
820000,1.2412863,None,0.0024434098,None,None,1.0
830000,1.239331,None,0.0019760847,None,None,1.0
840000,1.2372271,None,0.001258604,None,None,1.0
850000,1.2353047,None,0.0018820609,None,None,1.0
860000,1.2332594,None,0.0017854586,None,None,1.0
870000,1.230858,None,0.0008441567,None,None,1.0
880000,1.2283657,None,0.00040664285,None,None,1.0
890000,1.2252862,None,-0.00018802218,None,None,1.0
900000,1.2221318,None,0.0003811744,None,None,1.0
910000,1.2203002,45176.0,-0.0006604122,0.0,0.0,1.0
920000,1.2204667,None,-0.013792548,None,None,1.0
