Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189384,91.11764705882354,0.69718945,-1.1494166858896029,-1.1494166858896029,1.0
20000,1.4173748,91.32075471698113,0.9726232,-1.1072430098168204,-1.1072430098168204,1.0
30000,1.4201771,86.62393162393163,1.1625087,-1.1482094186238754,-1.1482094186238754,1.0
40000,1.4203991,86.63157894736842,1.1556703,-1.1286782813946838,-1.1286782813946838,1.0
50000,1.4196447,82.59166666666667,0.9540565,-1.1398458576605965,-1.1398458576605965,1.0
60000,1.4181668,85.00943396226415,0.84897655,-1.0611904939193102,-1.0611904939193102,1.0
70000,1.4194821,104.62244897959184,0.79421836,-0.9588300187885761,-0.9588300187885761,1.0
80000,1.4190444,115.33333333333333,0.7572581,-0.883988121191838,-0.883988121191838,1.0
90000,1.4184468,110.0,0.6358226,-0.851635895203799,-0.851635895203799,1.0
100000,1.4195001,119.375,0.44996575,-0.8788827429813,-0.8788827429813,1.0
110000,1.4207921,130.5897435897436,0.33532703,-0.7119359292854102,-0.7119359292854102,1.0
120000,1.421484,146.4,0.2759096,-0.7273788171058352,-0.7273788171058352,1.0
130000,1.4207034,148.32835820895522,0.22466388,-0.5059925738666484,-0.5059925738666484,1.0
140000,1.4191737,161.8,0.18164982,-0.4503524961163763,-0.4503524961163763,1.0
150000,1.4180732,180.27777777777777,0.19690906,-0.16199095357548107,-0.16199095357548107,1.0
160000,1.4176714,182.15686274509804,0.11188175,-0.26067650372929435,-0.26067650372929435,1.0
170000,1.4178421,191.89473684210526,0.06952464,0.11544732778872314,0.11544732778872314,1.0
180000,1.4171011,195.7173913043478,0.05518503,-0.0124782954302171,-0.0124782954302171,1.0
190000,1.4159073,193.7017543859649,0.07253029,-0.029429854236935313,-0.029429854236935313,1.0
200000,1.4151635,199.0,0.06947367,0.2566555171377129,0.2566555171377129,1.0
210000,1.4146525,192.7719298245614,0.046320118,0.35888590464335784,0.35888590464335784,1.0
220000,1.4145145,193.2608695652174,0.08617429,0.4502390826768849,0.4502390826768849,1.0
230000,1.4134096,196.72727272727272,0.13349633,0.4340454047376459,0.4340454047376459,1.0
240000,1.4110245,187.34,0.11415344,0.8502999522164464,0.8502999522164464,1.0
250000,1.4090616,190.05555555555554,0.15721717,1.3010740135278966,1.3010740135278966,1.0
260000,1.4078499,191.64705882352942,0.18602194,1.2252548392862082,1.2252548392862082,1.0
270000,1.4056797,189.69811320754718,0.24014513,1.4866225926451526,1.4866225926451526,1.0
280000,1.4024016,194.33333333333334,0.2814131,1.3200864770736258,1.3200864770736258,1.0
290000,1.4003383,195.98039215686273,0.38763726,1.6262548278798075,1.6262548278798075,1.0
300000,1.3992546,192.92156862745097,0.41994143,1.8104410973907101,1.8104410973907101,1.0
310000,1.3978813,185.50943396226415,0.49062818,2.3272451986119433,2.3272451986119433,1.0
320000,1.3967956,194.42,0.5641843,2.2725599209964273,2.2725599209964273,1.0
330000,1.3961405,187.03703703703704,0.6266013,2.6791202822631157,2.6791202822631157,1.0
340000,1.3967866,190.29090909090908,0.7187253,2.850081749158827,2.850081749158827,1.0
350000,1.3967369,183.3469387755102,0.8473276,3.2543876769059166,3.2543876769059166,1.0
360000,1.3954698,179.2622950819672,0.9605349,3.7221292133025567,3.7221292133025567,1.0
370000,1.3959275,181.1090909090909,1.0138392,3.6842412410047034,3.6842412410047034,1.0
380000,1.3948468,174.33333333333334,1.1376653,4.007203575534125,4.007203575534125,1.0
390000,1.3926705,172.14754098360655,1.2150787,4.027122834483619,4.027122834483619,1.0
400000,1.3916802,162.8548387096774,1.2813095,4.091427319502879,4.091427319502879,1.0
410000,1.3895746,164.35,1.4380374,4.270949880530437,4.270949880530437,1.0
420000,1.3883196,159.53225806451613,1.5113859,4.319467091261119,4.319467091261119,1.0
430000,1.387793,158.09677419354838,1.6005522,4.398396691100465,4.398396691100465,1.0
440000,1.386175,152.25,1.6595172,4.489420470027697,4.489420470027697,1.0
450000,1.3841841,147.68571428571428,1.7058878,4.517704077956962,4.517704077956962,1.0
460000,1.3818512,148.36363636363637,1.7278448,4.567105919461358,4.567105919461358,1.0
470000,1.3794644,146.39705882352942,1.7808632,4.544168996432906,4.544168996432906,1.0
480000,1.3789241,148.25,1.8131164,4.49543369117686,4.49543369117686,1.0
