Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
990000,1.4170133,-0.023511069,1707.8333333333333,-36.43259643355274,-36.43259643355274,1.0
1000000,1.4171815,-0.7719362,1264.7142857142858,-19.069812438970466,-19.069812438970466,1.0
1010000,1.4168831,-0.3228286,1839.0,-45.87806242415294,-45.87806242415294,1.0
1020000,1.4172803,-0.31766906,772.0909090909091,-6.01463609333442,-6.01463609333442,1.0
1030000,1.4179381,-0.018737443,986.3,-11.62186684470762,-11.62186684470762,1.0
1040000,1.4183904,-0.2629494,950.5454545454545,-14.15620131538708,-14.15620131538708,1.0
1050000,1.4187125,-0.639182,1334.142857142857,-18.648134000882106,-18.648134000882106,1.0
1060000,1.4189156,-0.37807766,1117.4,-10.207987688389403,-10.207987688389403,1.0
1070000,1.4188466,-0.3305581,723.2,-9.914182547206899,-9.914182547206899,1.0
1080000,1.4189243,-0.48757,1116.1666666666667,-18.18070306439328,-18.18070306439328,1.0
1090000,1.4195619,-0.54365486,910.1666666666666,-19.461804282739497,-19.461804282739497,1.0
1100000,1.4205493,-0.014434761,1654.5,-25.543051980407956,-25.543051980407956,1.0
1110000,1.4215717,-0.36640483,1125.6363636363637,-10.579880952313859,-10.579880952313859,1.0
1120000,1.42191,-0.33818215,2293.25,-35.0601372053934,-35.0601372053934,1.0
1130000,1.4215028,-0.21996936,2001.6,-21.695640286209528,-21.695640286209528,1.0
1140000,1.4205143,-0.15328363,2208.2,-31.40763884730768,-31.40763884730768,1.0
1150000,1.4198925,-0.086379305,1185.625,-21.394167651632962,-21.394167651632962,1.0
1160000,1.42063,-0.21313326,745.9230769230769,-5.037646551279347,-5.037646551279347,1.0
1170000,1.4208713,0.011010283,1165.75,-9.912960962858051,-9.912960962858051,1.0
1180000,1.4206635,-0.30845627,943.5,-11.01711852501785,-11.01711852501785,1.0
1190000,1.4211439,-0.38035366,1334.0,-13.443906506063376,-13.443906506063376,1.0
1200000,1.4214674,-0.35423264,1247.375,-22.763874757327358,-22.763874757327358,1.0
1210000,1.4227439,-0.26309827,1075.625,-7.792365213851554,-7.792365213851554,1.0
1220000,1.4236202,-0.12309567,1231.125,-37.347957477656394,-37.347957477656394,1.0
1230000,1.4232283,-0.72123164,1169.0,-11.773065520259681,-11.773065520259681,1.0
1240000,1.4237041,-0.2544645,895.4166666666666,-7.6357066464382415,-7.6357066464382415,1.0
1250000,1.4234775,-0.16482978,750.4285714285714,-6.590099261878095,-6.590099261878095,1.0
1260000,1.4237906,-0.3777255,1152.75,-8.61129185311438,-8.61129185311438,1.0
1270000,1.4245384,-0.4674104,2179.0,-13.92975989598026,-13.92975989598026,1.0
1280000,1.4238981,-0.226507,1171.2857142857142,-6.776188843047878,-6.776188843047878,1.0
1290000,1.4237355,-0.2744927,834.3846153846154,-8.627168607531356,-8.627168607531356,1.0
1300000,1.4249146,0.060018647,3252.5,-43.777752622962,-43.777752622962,1.0
1310000,1.4261398,-0.4141699,1150.7,-34.42925805277973,-34.42925805277973,1.0
1320000,1.4269521,-0.09624266,2865.5,-44.937066788541415,-44.937066788541415,1.0
1330000,1.4261384,-0.14977267,1404.2857142857142,-28.310258886776865,-28.310258886776865,1.0
1340000,1.4250238,-0.52084833,874.3846153846154,-6.352655871453303,-6.352655871453303,1.0
1350000,1.4240998,-0.69534487,1388.0,-14.833286055311744,-14.833286055311744,1.0
1360000,1.4227943,0.0106605245,1222.0,-12.194224613187544,-12.194224613187544,1.0
1370000,1.4208347,-0.45308566,1529.4285714285713,-38.0973199072666,-38.0973199072666,1.0
1380000,1.4195241,-0.30152074,960.7,-7.499018304730998,-7.499018304730998,1.0
1390000,1.4182838,-0.15027398,722.0,-7.025642585136059,-7.025642585136059,1.0
1400000,1.4172283,-0.5184908,1957.3333333333333,-22.49813828947572,-22.49813828947572,1.0
1410000,1.4159385,-0.1367055,1062.75,-12.076786494088083,-12.076786494088083,1.0
1420000,1.4152743,-0.47821102,1190.5555555555557,-6.617456631926012,-6.617456631926012,1.0
1430000,1.4156423,-0.6011606,1005.0,-9.256565127816202,-9.256565127816202,1.0
