Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189383,79.6198347107438,-3.42484,-0.8842975206611571,-0.8842975206611571,1.0
20000,1.4168702,77.4296875,-3.348723,-0.9296875,-0.9296875,1.0
30000,1.4124664,74.85496183206106,-2.9162023,-0.9083969465648855,-0.9083969465648855,1.0
40000,1.4104338,74.9140625,-2.8366828,-0.8692307692307693,-0.8692307692307693,1.0
50000,1.4059448,73.93333333333334,-2.3616982,-0.9407407407407408,-0.9407407407407408,1.0
60000,1.4032309,70.37588652482269,-2.2353647,-0.900709219858156,-0.900709219858156,1.0
70000,1.4004182,69.81428571428572,-1.9068937,-0.7872340425531915,-0.7872340425531915,1.0
80000,1.3979628,66.12925170068027,-1.6567093,-0.8082191780821918,-0.8082191780821918,1.0
90000,1.3961136,61.024844720496894,-1.4776058,-0.8271604938271605,-0.8271604938271605,1.0
100000,1.3962289,64.68181818181819,-1.2174418,-0.8246753246753247,-0.8246753246753247,1.0
110000,1.395563,59.969325153374236,-1.0187404,-0.901840490797546,-0.901840490797546,1.0
120000,1.3941813,59.53658536585366,-0.9562628,-0.7818181818181819,-0.7818181818181819,1.0
130000,1.3907804,60.11515151515152,-0.8312795,-0.7865853658536586,-0.7865853658536586,1.0
140000,1.3869452,63.09615384615385,-0.78172344,-0.7770700636942676,-0.7770700636942676,1.0
150000,1.3846028,66.93793103448276,-0.732509,-0.7430555555555556,-0.7430555555555556,1.0
160000,1.3836462,66.28965517241379,-0.68480694,-0.6301369863013698,-0.6301369863013698,1.0
170000,1.3832988,71.14814814814815,-0.63581306,-0.6,-0.6,1.0
180000,1.3826087,77.4,-0.5831815,-0.5813953488372093,-0.5813953488372093,1.0
190000,1.3811417,70.70503597122303,-0.5696304,-0.6382978723404256,-0.6382978723404256,1.0
200000,1.3792857,78.0,-0.46476218,-0.4126984126984127,-0.4126984126984127,1.0
210000,1.3764733,97.64,-0.3725393,-0.16831683168316833,-0.16831683168316833,1.0
220000,1.3724229,94.25471698113208,-0.35107788,-0.20754716981132076,-0.20754716981132076,1.0
230000,1.3694208,95.96078431372548,-0.26290715,0.17475728155339806,0.17475728155339806,1.0
240000,1.3691847,100.85567010309278,-0.23923422,0.10204081632653061,0.10204081632653061,1.0
250000,1.3694078,119.3625,-0.22647876,0.11392405063291139,0.11392405063291139,1.0
260000,1.3681852,110.85227272727273,-0.18277268,0.24444444444444444,0.24444444444444444,1.0
270000,1.3670843,122.5764705882353,-0.10337563,0.47058823529411764,0.47058823529411764,1.0
280000,1.365724,105.79775280898876,-0.06775343,0.5280898876404494,0.5280898876404494,1.0
290000,1.3638449,111.5909090909091,0.030199917,0.6666666666666666,0.6666666666666666,1.0
300000,1.3614866,129.86075949367088,-0.05022002,0.4810126582278481,0.4810126582278481,1.0
310000,1.3593762,102.97979797979798,0.09641354,0.62,0.62,1.0
320000,1.3570157,104.03191489361703,0.149841,0.6702127659574468,0.6702127659574468,1.0
330000,1.3550012,96.79,0.2102565,0.7,0.7,1.0
340000,1.3518056,103.27659574468085,0.1766303,0.6451612903225806,0.6451612903225806,1.0
350000,1.3495014,98.37383177570094,0.2493656,0.7064220183486238,0.7064220183486238,1.0
360000,1.3483812,96.74747474747475,0.25338197,0.6666666666666666,0.6666666666666666,1.0
370000,1.3480841,89.16521739130435,0.32828432,0.7304347826086957,0.7304347826086957,1.0
380000,1.3487152,78.6774193548387,0.3911279,0.8032786885245902,0.8032786885245902,1.0
390000,1.3462969,92.5631067961165,0.30223736,0.7383177570093458,0.7383177570093458,1.0
400000,1.3422182,79.2439024390244,0.37777266,0.8,0.8,1.0
410000,1.3427309,80.88524590163935,0.32885543,0.5867768595041323,0.5867768595041323,1.0
420000,1.3427142,78.984,0.37326252,0.6825396825396826,0.6825396825396826,1.0
430000,1.342042,81.41935483870968,0.39592808,0.7903225806451613,0.7903225806451613,1.0
440000,1.3412104,71.51470588235294,0.4653962,0.8823529411764706,0.8823529411764706,1.0
450000,1.3397616,64.98013245033113,0.49616927,0.9,0.9,1.0
460000,1.3384469,69.77083333333333,0.510946,0.8958333333333334,0.8958333333333334,1.0
470000,1.3377259,60.84756097560975,0.54894876,0.9085365853658537,0.9085365853658537,1.0
480000,1.3381759,55.97674418604651,0.59662825,0.9655172413793104,0.9655172413793104,1.0
490000,1.3395556,54.22222222222222,0.6247035,0.9521276595744681,0.9521276595744681,1.0
500000,1.3404412,52.36612021857923,0.6505866,0.9836956521739131,0.9836956521739131,1.0
510000,1.340402,51.44973544973545,0.65183926,0.9842105263157894,0.9842105263157894,1.0
520000,1.3389213,47.181395348837206,0.67620707,0.985981308411215,0.985981308411215,1.0
530000,1.3380119,44.15981735159817,0.7333151,0.9863636363636363,0.9863636363636363,1.0
540000,1.3373306,44.662100456621005,0.7396095,1.0,1.0,1.0
550000,1.3365589,39.779591836734696,0.77081853,1.0,1.0,1.0
560000,1.3357542,38.247058823529414,0.76071113,1.0,1.0,1.0
570000,1.333683,38.7410358565737,0.7815732,1.0,1.0,1.0
580000,1.3312649,37.31297709923664,0.805997,1.0,1.0,1.0
590000,1.3294836,36.77272727272727,0.80787414,1.0,1.0,1.0
600000,1.3282862,37.21072796934866,0.80957764,0.9961685823754789,0.9961685823754789,1.0
610000,1.3281187,34.655913978494624,0.8073679,1.0,1.0,1.0
620000,1.3280451,33.704861111111114,0.8167311,1.0,1.0,1.0
630000,1.3277671,33.53448275862069,0.824857,1.0,1.0,1.0
640000,1.3266823,33.04095563139932,0.82131356,1.0,1.0,1.0
650000,1.3246038,33.59861591695502,0.8295915,1.0,1.0,1.0
660000,1.3221393,30.626582278481013,0.83648777,1.0,1.0,1.0
670000,1.3202906,31.181229773462782,0.83810407,1.0,1.0,1.0
680000,1.3189448,31.08653846153846,0.84300363,1.0,1.0,1.0
690000,1.3167881,31.3915857605178,0.84522897,1.0,1.0,1.0
700000,1.3148106,30.59493670886076,0.8457232,1.0,1.0,1.0
710000,1.3122702,30.47798742138365,0.84624845,1.0,1.0,1.0
720000,1.3108381,30.37617554858934,0.84277344,1.0,1.0,1.0
730000,1.309991,29.919254658385093,0.8499572,1.0,1.0,1.0
740000,1.3085016,27.805797101449276,0.8562345,1.0,1.0,1.0
