Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1070000,1.1719735,None,0.002807272,None,None,1.0
1080000,1.1696322,None,0.0020626104,None,None,1.0
1090000,1.1672674,None,0.0022196542,None,None,1.0
1100000,1.1647663,None,0.0024092735,None,None,1.0
1110000,1.1630569,None,0.0022590465,None,None,1.0
1120000,1.1615195,None,0.0020906408,None,None,1.0
1130000,1.1594328,None,0.0013973259,None,None,1.0
1140000,1.1576785,None,0.0016905013,None,None,1.0
1150000,1.1566429,None,0.0011981219,None,None,1.0
1160000,1.1562948,None,0.0011663424,None,None,1.0
1170000,1.1556911,None,0.0011725579,None,None,1.0
1180000,1.1541542,None,0.0015940134,None,None,1.0
1190000,1.152784,None,0.001218563,None,None,1.0
1200000,1.1517078,None,0.0007800706,None,None,1.0
1210000,1.1504736,None,0.0008668495,None,None,1.0
1220000,1.1493471,None,0.0009818273,None,None,1.0
1230000,1.1483483,None,0.0006663143,None,None,1.0
1240000,1.1471664,None,0.0002762188,None,None,1.0
1250000,1.1454422,None,3.767313e-05,None,None,1.0
1260000,1.1429381,None,-2.7700637e-06,None,None,1.0
1270000,1.1407018,None,-0.00022807208,None,None,1.0
1280000,1.1389633,None,-0.0002417104,None,None,1.0
1290000,1.1378661,None,0.00019115649,None,None,1.0
1300000,1.1358929,None,-0.00026982182,None,None,1.0
1310000,1.1338881,None,1.5847098e-05,None,None,1.0
1320000,1.132408,None,0.0004821114,None,None,1.0
1330000,1.1308167,None,0.0004005527,None,None,1.0
1340000,1.1290772,None,0.0006847912,None,None,1.0
1350000,1.1278324,None,0.00058498146,None,None,1.0
1360000,1.1262288,None,0.0002501739,None,None,1.0
1370000,1.1250702,None,0.00015601279,None,None,1.0
1380000,1.1235623,None,0.00032917858,None,None,1.0
1390000,1.1219474,None,-0.00018278263,None,None,1.0
1400000,1.1202848,None,-1.1328843e-05,None,None,1.0
1410000,1.1190786,None,0.00033702824,None,None,1.0
1420000,1.1179136,None,9.955731e-05,None,None,1.0
1430000,1.1165886,None,-5.9898764e-05,None,None,1.0
1440000,1.1154231,None,0.0009902462,None,None,1.0
1450000,1.1144639,None,0.0010330916,None,None,1.0
1460000,1.1134629,None,0.0006620521,None,None,1.0
1470000,1.1123981,None,0.00024852157,None,None,1.0
1480000,1.1113875,None,0.00058957556,None,None,1.0
1490000,1.1107968,None,0.00019113594,None,None,1.0
1500000,1.1104817,None,0.00036107184,None,None,1.0
1510000,1.109947,None,0.00045263386,None,None,1.0
1520000,1.1093715,None,0.00029448973,None,None,1.0
1530000,1.1086202,None,0.00034044922,None,None,1.0
1540000,1.1078204,None,0.00019227315,None,None,1.0
1550000,1.1072395,None,0.00014400725,None,None,1.0
1560000,1.10643,None,0.00056624186,None,None,1.0
1570000,1.1051235,None,0.00037664798,None,None,1.0
1580000,1.1041025,None,0.00033095127,None,None,1.0
1590000,1.103127,None,0.00078982534,None,None,1.0
1600000,1.1023327,None,0.0005284163,None,None,1.0
1610000,1.1018573,None,0.0007584622,None,None,1.0
1620000,1.1010518,None,0.00028902225,None,None,1.0
1630000,1.0997865,None,0.00032058964,None,None,1.0
1640000,1.0986837,None,0.000288491,None,None,1.0
1650000,1.0977279,None,0.00086975057,None,None,1.0
1660000,1.0967755,None,0.00012159073,None,None,1.0
1670000,1.096016,None,-0.00010177396,None,None,1.0
1680000,1.0954838,None,0.00017051007,None,None,1.0
1690000,1.0946219,None,-0.00012986692,None,None,1.0
1700000,1.0936344,None,-0.000111361034,None,None,1.0
1710000,1.0927589,None,-0.00028388825,None,None,1.0
1720000,1.0921193,None,-0.00024610863,None,None,1.0
1730000,1.0914496,None,-0.0002545031,None,None,1.0
1740000,1.0908824,None,-5.283396e-05,None,None,1.0
1750000,1.0903878,None,-0.00024438024,None,None,1.0
1760000,1.0899154,None,-0.0001920772,None,None,1.0
1770000,1.0893562,None,-0.00038160456,None,None,1.0
1780000,1.0887786,None,-0.00042129713,None,None,1.0
1790000,1.0882761,None,-0.00021140554,None,None,1.0
1800000,1.0878431,None,6.710824e-06,None,None,1.0
