Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189384,75.29133858267717,2.0246356,-1.1488690642078245,-1.1488690642078245,1.0
20000,1.4188926,80.0,2.018377,-1.1803000169247388,-1.1803000169247388,1.0
30000,1.4198562,79.376,2.0172544,-1.1462200183868407,-1.1462200183868407,1.0
40000,1.4215865,84.57391304347826,1.922805,-1.1333276034686073,-1.1333276034686073,1.0
50000,1.4215435,77.08527131782945,2.1062007,-1.125542987821973,-1.125542987821973,1.0
60000,1.4218457,77.88,2.040619,-1.1319680157899856,-1.1319680157899856,1.0
70000,1.421918,81.84745762711864,1.5965223,-1.0991470744567258,-1.0991470744567258,1.0
80000,1.4209163,90.82142857142857,1.540979,-1.0446946990667982,-1.0446946990667982,1.0
90000,1.4201691,88.92660550458716,1.3236668,-1.0251284557984237,-1.0251284557984237,1.0
100000,1.4211521,99.77173913043478,1.2178497,-0.9619293640084241,-0.9619293640084241,1.0
110000,1.4214453,111.68817204301075,1.0781248,-0.9160957601951792,-0.9160957601951792,1.0
120000,1.4202429,106.33333333333333,0.97696203,-0.9273666825559405,-0.9273666825559405,1.0
130000,1.4199594,137.42857142857142,0.77741206,-0.8250563635530186,-0.8250563635530186,1.0
140000,1.4203726,144.3582089552239,0.59428054,-0.6898358386121134,-0.6898358386121134,1.0
150000,1.4209589,153.86363636363637,0.5606575,-0.6277424483701135,-0.6277424483701135,1.0
160000,1.4212285,180.16666666666666,0.44639564,-0.48850002729644376,-0.48850002729644376,1.0
170000,1.4198718,194.59615384615384,0.5327886,-0.4590288787865295,-0.4590288787865295,1.0
180000,1.4173483,193.1764705882353,0.50026953,-0.49407846553652895,-0.49407846553652895,1.0
190000,1.4157567,180.3090909090909,0.39485836,-0.5520727583969182,-0.5520727583969182,1.0
200000,1.4149094,190.14814814814815,0.26194057,-0.48602781103303033,-0.48602781103303033,1.0
210000,1.4130415,198.42,0.17486887,-0.4874700338765979,-0.4874700338765979,1.0
220000,1.4093757,199.0,0.124581106,-0.4789500346779823,-0.4789500346779823,1.0
230000,1.4057738,199.0,0.09303826,-0.49897962713576094,-0.49897962713576094,1.0
240000,1.4030259,199.0,0.05653896,-0.4989327275767349,-0.4989327275767349,1.0
250000,1.4005616,196.71428571428572,0.048483532,-0.5135918715398531,-0.5135918715398531,1.0
260000,1.3986577,195.24,0.02565976,-0.509264740983353,-0.509264740983353,1.0
270000,1.3970325,198.81632653061226,0.013032112,-0.5085714631238762,-0.5085714631238762,1.0
280000,1.3950931,198.13725490196077,-0.0019910354,-0.5064706227139515,-0.5064706227139515,1.0
290000,1.3923578,199.0,-0.016240211,-0.49882003508508205,-0.49882003508508205,1.0
300000,1.3906463,199.0,-0.038795643,-0.49878849658685237,-0.49878849658685237,1.0
310000,1.387403,199.0,-0.061478317,-0.4988125350791961,-0.4988125350791961,1.0
320000,1.3842385,199.0,-0.07935425,-0.498778881254391,-0.498778881254391,1.0
330000,1.3821006,199.0,-0.102187626,-0.4988125350791961,-0.4988125350791961,1.0
340000,1.3797523,199.0,-0.091029525,-0.4886020755737412,-0.4886020755737412,1.0
350000,1.3762537,199.0,-0.09669342,-0.49884003508836033,-0.49884003508836033,1.0
360000,1.3748461,199.0,-0.11493977,-0.49884317234596787,-0.49884317234596787,1.0
370000,1.3746662,199.0,-0.12425301,-0.49882003508508205,-0.49882003508508205,1.0
380000,1.3713082,199.0,-0.13538171,-0.49878849658685237,-0.49878849658685237,1.0
390000,1.3700391,199.0,-0.13750824,-0.4988125350791961,-0.4988125350791961,1.0
400000,1.3685315,199.0,-0.14405434,-0.498778881254391,-0.498778881254391,1.0
410000,1.3655561,199.0,-0.15266167,-0.4988125350791961,-0.4988125350791961,1.0
420000,1.3622935,199.0,-0.15642579,-0.49880615751049956,-0.49880615751049956,1.0
430000,1.3605543,199.0,-0.15709352,-0.49884003508836033,-0.49884003508836033,1.0
440000,1.3593721,199.0,-0.16543491,-0.4890392504851608,-0.4890392504851608,1.0
450000,1.3579428,195.84,-0.17661266,-0.48087003253400323,-0.48087003253400323,1.0
460000,1.3559595,199.0,-0.20525545,-0.4987308042697035,-0.4987308042697035,1.0
470000,1.3541727,199.0,-0.20469989,-0.49875513711298,-0.49875513711298,1.0
480000,1.3525382,199.0,-0.20323853,-0.4987211889372422,-0.4987211889372422,1.0
490000,1.3498183,199.0,-0.2026041,-0.4883333674709623,-0.4883333674709623,1.0
500000,1.3469086,199.0,-0.21384771,-0.4987449330106682,-0.4987449330106682,1.0
510000,1.3444982,199.0,-0.21241629,-0.49878003507852553,-0.49878003507852553,1.0
520000,1.342672,199.0,-0.21362756,-0.49878434880691414,-0.49878434880691414,1.0
530000,1.3418132,199.0,-0.21894811,-0.47832656507285276,-0.47832656507285276,1.0
540000,1.3415041,197.51923076923077,-0.22497155,-0.5046827264774877,-0.5046827264774877,1.0
550000,1.3414406,196.6078431372549,-0.21655065,-0.5124706233687261,-0.5124706233687261,1.0
560000,1.3409729,199.0,-0.22004542,-0.49882356446309417,-0.49882356446309417,1.0
570000,1.339545,196.75510204081633,-0.22356604,-0.503408197503613,-0.503408197503613,1.0
580000,1.3380585,199.0,-0.2292516,-0.4988437850261107,-0.4988437850261107,1.0
590000,1.3365848,199.0,-0.22989614,-0.49887003503739835,-0.49887003503739835,1.0
600000,1.3341433,199.0,-0.22802791,-0.498872584060711,-0.498872584060711,1.0
610000,1.3317579,199.0,-0.22896329,-0.49882003501057626,-0.49882003501057626,1.0
620000,1.3305112,199.0,-0.22861287,-0.49881376048513487,-0.49881376048513487,1.0
630000,1.3286963,199.0,-0.23013104,-0.49886278011927415,-0.49886278011927415,1.0
640000,1.326044,199.0,-0.23201153,-0.49882356446309417,-0.49882356446309417,1.0
650000,1.3249887,199.0,-0.23262122,-0.4988437850261107,-0.4988437850261107,1.0
660000,1.3261992,199.0,-0.23409936,-0.4988437850261107,-0.4988437850261107,1.0
670000,1.3258922,199.0,-0.23289706,-0.49887003503739835,-0.49887003503739835,1.0
680000,1.3238668,199.0,-0.23880108,-0.498872584060711,-0.498872584060711,1.0
690000,1.3215586,199.0,-0.2404458,-0.49882003501057626,-0.49882003501057626,1.0
700000,1.32026,199.0,-0.23879784,-0.4890098386243278,-0.4890098386243278,1.0
710000,1.3186,199.0,-0.23374723,-0.49886278011927415,-0.49886278011927415,1.0
720000,1.3167392,199.0,-0.23795684,-0.49882356446309417,-0.49882356446309417,1.0
